Quality Min,Quality,Topological,Contraction,Insertion,Smoothing
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,-0.001416,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,0.017179,nan,0.000000,nan,nan
0.250000,nan,nan,-0.007347,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.007347,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
